time (s),accel mean (g),accel std (g)
0,-0.0373528736641703,0.0249470196578481
4.99999999998835e-05,-0.0804902069975036,0.0313947908498845
9.99999999997669e-05,-0.100790540330837,0.0122307888698411
0.00014999999999965,-0.0576528736641703,0.0578885616833805
0.000199999999999534,-0.00944020699750361,0.0667744605425396
0.000249999999999417,-0.00436487366417028,0.0366334798398058
0.000300000000000189,-0.0322778736641703,0.0221086661563643
0.000350000000000072,-0.055115540330837,0.0733193009573415
0.000399999999999956,-0.065265540330837,0.0574383596425689
0.000449999999999839,-0.050040540330837,0.02380607677262
0.000499999999999723,-0.0195902069975036,0.028578053813756
0.000549999999999606,-0.022127540330837,0.0371814163070597
0.00059999999999949,-0.017052540330837,0.0215736730603437
0.000650000000000261,-0.0272028736641703,0.012761233257387
0.000700000000000145,-0.0475028736641703,0.0301479491051063
0.000750000000000028,-0.0627278736641703,0.0198358433757922
0.000799999999999912,-0.0627282069975036,0.0239306174910434
0.000849999999999795,-0.060190540330837,0.0888184945986088
0.000899999999999679,-0.062727540330837,0.102581315343466
0.000949999999999562,-0.0627278736641703,0.0551603718711757
0.000999999999999446,-0.0551152069975036,0.0507756428481047
0.00104900000000008,-0.0297402069975036,0.0512396984244755
0.00109899999999996,-0.0297398736641703,0.0493584260875747
0.00114899999999984,-0.0348152069975036,0.069810982998177
0.00119899999999973,-0.0449652069975036,0.0610158061834766
0.00124899999999961,-0.0398902069975036,0.0449189768012169
0.0012989999999995,-0.0627282069975036,0.0133149298386211
0.00134900000000027,-0.0576528736641703,0.0646133126184545
0.00139900000000015,-0.022127540330837,0.0561367890485674
0.00144900000000003,0.0133977930024964,0.112615074501142
0.00149899999999992,0.0311601263358297,0.153098971864358
0.0015489999999998,0.0387727930024964,0.120295218890467
0.00159899999999968,0.046385459669163,0.0410064246208858
0.00164899999999957,0.0489231263358297,0.0634074987604107
0.00169899999999945,0.0489227930024964,0.0719815128256118
0.00174900000000022,0.0286227930024964,0.055155111676327
0.00179900000000011,0.013397459669163,0.0258575448303817
0.00184899999999999,0.00832245966916306,0.0330978209511161
0.00189899999999987,0.0159351263358297,0.0236784060522386
0.00194899999999976,0.0641477930024964,0.0313759460032212
0.00199899999999964,0.0539981263358297,0.0492317928993349
