time (s),accel mean (g),accel std (g)
0,0.206611065142513,0.0550381361906008
4.99999999998835e-05,0.188848731809179,0.0764778431374632
0.000100000000001543,0.201536065142513,0.0463296005434825
0.000150000000001427,0.211686065142513,0.0591129859843935
0.00020000000000131,0.254824065142513,0.0408920643482554
0.000250000000001194,0.267511398475846,0.0427123931971891
0.000300000000001077,0.280199065142513,0.0906359253483914
0.000350000000000961,0.358862398475846,0.0466565707539689
0.000400000000000844,0.412150065142513,0.0457273914292439
0.000450000000000728,0.434987731809179,0.0487714514587604
0.000500000000000611,0.493351065142513,0.0248153372276792
0.000550000000000495,0.473050398475846,0.0412831784421041
0.000600000000000378,0.493350731809179,0.0565169062472874
0.000650000000000261,0.536488398475846,0.104581154810197
0.000700000000000145,0.554251065142513,0.117824778502578
0.000750000000000028,0.577088731809179,0.126280683013645
0.000799999999999912,0.632914398475846,0.0732589673954338
0.000849999999999795,0.655751731809179,0.0559458704661916
0.000900000000001455,0.673514731809179,0.08267902925835
0.000950000000001339,0.693814731809179,0.0982803190863576
0.00100000000000122,0.742027731809179,0.0902647111231033
0.00105000000000111,0.83337873180918,0.0286975981349988
0.00110000000000099,0.894278731809179,0.0252795331812338
0.00115000000000087,0.924729065142513,0.0360016184401494
0.00120000000000076,0.914579065142513,0.0661657422859173
0.00125000000000064,0.889203731809179,0.0776195353705029
0.00130000000000052,0.924729065142513,0.0919721795043238
0.00135000000000041,0.950104398475846,0.0567123888151571
0.00140000000000029,0.960254731809179,0.0806526281900152
0.00145000000000017,1.02115473180918,0.0458135823086144
0.00150000000000006,1.11758073180918,0.0103611866607579
0.00154999999999994,1.19370606514251,0.0464223036252772
0.00159999999999982,1.21146873180918,0.0624362634439576
0.00165000000000148,1.18609373180918,0.0750332296623607
0.00170000000000137,1.19370606514251,0.0443813509810762
0.0017510000000005,1.22415639847585,0.0237855051717742
0.00180100000000039,1.23684406514251,0.0323320689455906
0.00185100000000027,1.24699406514251,0.047128716844342
0.00190100000000015,1.26729406514251,0.0679121824148013
0.00195100000000004,1.32819473180918,0.076223917425232
0.00200099999999992,1.36118239847585,0.0445362630696635
0.0020509999999998,1.34088206514251,0.0382695389145145
0.00210100000000146,1.32058206514251,0.0616278197229544
0.00215100000000135,1.32819439847585,0.0477235626444502
0.00220100000000123,1.37640739847585,0.0434150661399239
0.00225100000000111,1.44238306514251,0.0150365091818659
0.002301000000001,1.42969506514251,0.0172352188797111
0.00235100000000088,1.41700773180918,0.0215059488795831
0.00240100000000076,1.44238273180918,0.0574206045027963
0.00245100000000065,1.47029573180918,0.0437066780399653
0.00250100000000053,1.49313306514251,0.0580881863359397
0.00255100000000041,1.48552073180918,0.0315783409664255
0.0026010000000003,1.47283306514251,0.0178684547289877
0.00265100000000018,1.50328339847585,0.0362699494600573
0.00270100000000006,1.53627106514251,0.039553632739041
0.00275099999999995,1.50835806514251,0.0722360103753111
0.00280099999999983,1.52865873180918,0.0869565868700047
0.00285100000000149,1.51089606514251,0.0572259972231647
0.00290100000000137,1.51089573180918,0.0422608675434758
0.00295100000000126,1.54642139847585,0.0299244200011699
0.00300100000000114,1.58448406514251,0.0244413371954949
0.00305100000000103,1.62508439847585,0.0150368567175521
0.00310100000000091,1.62762173180918,0.0242669437940731
0.00315100000000079,1.65807206514251,0.0196220395893365
0.00320100000000068,1.67329739847585,0.033958415343713
0.00325100000000056,1.70628506514251,0.040515583170056
0.00330100000000044,1.69359739847585,0.0487136748692739
0.00335100000000033,1.69105973180918,0.080652628190015
0.00340100000000021,1.72404739847585,0.0947993439697175
0.00345100000000009,1.77987306514251,0.0913972025125937
0.00350099999999998,1.80524806514251,0.0989187235641502
0.00355099999999986,1.80524839847585,0.0782012377634789
0.00360100000000152,1.81032306514251,0.0434148873241208
0.0036510000000014,1.81286073180918,0.0435527943388014
0.00370100000000129,1.83062339847585,0.0317298344122285
0.00375100000000117,1.88137373180918,0.0183747860494509
0.00380100000000105,1.94988673180918,0.0444298463771827
0.00385100000000094,1.96764939847585,0.0288350463569848
0.00390100000000082,1.99302439847585,0.0369454191612673
0.0039510000000007,2.00824973180918,0.0747994686379797
0.00400100000000059,2.02347473180918,0.106418315694692
0.00405100000000047,2.06407506514251,0.075654387577139
0.00410100000000035,2.06407506514251,0.0508081292771229
0.00415100000000024,2.07930039847585,0.10263252310782
0.00420100000000012,2.12751306514251,0.129245978303243
0.004251,2.15796339847585,0.0973331501348325
0.00430099999999989,2.16050106514251,0.0172653145218204
0.00435100000000155,2.17572573180918,0.0251196042801915
0.00440100000000143,2.23408906514251,0.056102117414853
0.00445100000000132,2.27215173180918,0.0814009865513768
0.0045010000000012,2.26453906514251,0.0683222757610351
0.00455100000000108,2.25185173180918,0.0665620651533929
0.00460100000000097,2.29498906514251,0.0522800198330826
0.00465100000000085,2.30767706514251,0.0404103972626758
0.00470100000000073,2.32797706514251,0.0647044401821787
0.00475100000000062,2.32543973180918,0.0719135359102928
0.0048010000000005,2.33558973180918,0.0269918229829347
0.00485100000000038,2.33558973180918,0.0243954150409896
0.00490100000000027,2.36603973180918,0.0108333431644851
0.00495100000000015,2.39902773180918,0.0325567832301792
0.00500100000000003,2.42186539847585,0.0218802174943524
0.00505099999999992,2.44216573180918,0.0301434913947455
0.0051009999999998,2.44470306514251,0.0382695389145146
0.00515100000000146,2.46500339847585,0.0961554843741658
0.00520100000000134,2.45739073180918,0.133395455155388
0.00525100000000123,2.46246573180918,0.101925864456131
0.00530100000000111,2.45739039847585,0.00981349381816546
0.00535100000000099,2.42440306514251,0.0569660683719145
0.00540100000000088,2.41679039847585,0.0444532884038531
0.00545100000000076,2.41171539847585,0.0232803949458239
0.00550100000000064,2.42440306514251,0.0311365446771636
0.00555100000000053,2.44216539847585,0.111720829717041
0.00560100000000041,2.43709039847585,0.120555104100889
0.00565100000000029,2.44977806514251,0.0467687504002707
0.00570100000000018,2.44977806514251,0.0434148873241209
0.00575100000000006,2.44977806514251,0.0491255999599931
0.00580099999999995,2.45739039847585,0.0255271032417723
0.00585099999999983,2.46754039847585,0.091959697513107
0.00590100000000149,2.46500306514251,0.0697953435069572
0.00595100000000137,2.48530306514251,0.0522800198330824
0.00600100000000126,2.52844106514251,0.0589044015774287
0.00605100000000114,2.55127873180918,0.0865392217451199
0.00610100000000102,2.56396673180918,0.0829927748699231
0.00615100000000091,2.54874106514251,0.0308279080014011
0.00620200000000004,2.50052839847585,0.0439106819814458
0.00625199999999992,2.52082873180918,0.0746245536730368
0.00630199999999981,2.52844106514251,0.071624537090326
0.00635200000000147,2.54112873180918,0.0651614239917125
0.00640200000000135,2.52336606514251,0.0408920643482556
0.00645200000000123,2.55889173180918,0.0351550268734247
0.00650200000000112,2.56904139847585,0.0404929687912518
0.006552000000001,2.57919139847585,0.0400589677341769
0.00660200000000088,2.63755473180918,0.0519882361814776
0.00665200000000077,2.62994206514251,0.0415072362392006
0.00670200000000065,2.61725473180918,0.0287495619246009
0.00675200000000054,2.62740439847585,0.0257736216733849
0.00680200000000042,2.64009206514251,0.0369459957991525
0.0068520000000003,2.66800506514251,0.0508817914621306
0.00690200000000019,2.69591773180918,0.0466567522038148
0.00695200000000007,2.71368006514251,0.0749734703823867
0.00700199999999995,2.71621773180918,0.059589005836755
0.00705199999999984,2.70353006514251,0.0332690050742297
0.0071020000000015,2.68830506514251,0.0112643802861092
0.00715200000000138,2.67054239847585,0.0231325698563679
0.00720200000000126,2.68323006514251,0.0378612814149556
0.00725200000000115,2.68323006514251,0.0327829624893209
0.00730200000000103,2.69084239847585,0.0311360234430115
0.00735200000000091,2.65785473180918,0.0325567832301793
0.0074020000000008,2.65024206514251,0.028482458932091
0.00745200000000068,2.62232973180918,0.119500354887217
0.00750200000000056,2.62740439847585,0.0851940002469219
0.00755200000000045,2.61979173180918,0.0219513395653853
0.00760200000000033,2.60456673180918,0.107142340653886
0.00765200000000021,2.56650406514251,0.0926249211786684
0.0077020000000001,2.54620373180918,0.0709397288860711
