time (s),accel mean (g),accel std (g)
0,-0.0284354600191284,0.0744672114314214
4.89999999997437e-05,-0.00306012668579508,0.0486058545076645
9.89999999996272e-05,0.0451528733142049,0.0300254181283515
0.000148999999999511,0.0832155399808716,0.0383287294219623
0.000199000000000282,0.0400775399808715,0.00567590253960077
0.000249000000000166,-0.0360477933524618,0.0330078094638861
0.000299000000000049,-0.0360481266857951,0.0136202430616874
0.000348999999999933,-0.000522460019128423,0.0263239635485282
0.000398999999999816,0.0172398733142049,0.042451743453584
0.0004489999999997,0.0299275399808716,0.0468043335038588
0.000498999999999583,0.0426152066475382,0.0630426687494799
0.000548999999999467,0.0350025399808715,0.0739642536420602
0.000599000000000238,-0.00559779335246178,0.025668623245734
0.000649000000000122,-0.0233601266857951,0.0308607299131971
0.000699000000000005,-0.0309727933524618,0.0286883739146959
0.000748999999999889,-0.0284354600191284,0.0180048884068082
0.000798999999999772,0.00708987331420491,0.0300521075070501
0.000848999999999656,0.0299275399808716,0.0780182853440481
0.000898999999999539,0.0629152066475382,0.104531336996882
0.000948999999999423,0.0756032066475382,0.0730355146535273
0.000999000000000194,0.0679902066475382,0.0248321983845463
0.00104900000000008,0.0806782066475382,0.043547803096075
0.00109899999999996,0.0679905399808716,0.0287887365124463
0.00114899999999984,0.0578402066475382,0.0134841723163844
0.00119899999999973,0.0426148733142049,0.0210696598339941
0.00124899999999961,0.0679902066475382,0.0266834099952363
0.0012989999999995,0.116203206647538,0.064304447147021
0.00134900000000027,0.139040873314205,0.0527758867517405
0.00139900000000015,0.113665873314205,0.0168531664936045
0.00144900000000003,0.0781405399808716,0.0740563307421751
0.00149899999999992,0.0756028733142049,0.0766157117435414
0.0015489999999998,0.0857532066475382,0.0335360305774791
0.00159899999999968,0.141578206647538,0.101831609515127
0.00164899999999957,0.189791206647538,0.07601505959747
0.00169899999999945,0.189791539980872,0.0514248279257315
0.00174900000000022,0.207553873314205,0.0136202430616875
0.00179900000000011,0.227854206647538,0.0168528167747534
0.00184899999999999,0.276066539980872,0.0500026772156446
0.00189899999999987,0.319204873314205,0.0629757892164252
0.00194899999999976,0.329354873314205,0.0335365846429143
0.00199899999999964,0.311592206647538,0.0137196582468991
0.00204899999999952,0.321742206647538,0.00937806790802652
0.00209899999999941,0.349654873314205,0.0600887921949214
0.00214900000000018,0.372492873314205,0.089816345688316
0.00219900000000006,0.377567873314205,0.0478975003711184
0.00224899999999995,0.402942873314205,0.0138956097966618
0.00229899999999983,0.435930539980872,0.0409722963501251
0.00234899999999971,0.456230539980872,0.0695708534863596
0.0023989999999996,0.458768539980871,0.0463382744569469
0.00244899999999948,0.471456206647538,0.0398540832535503
0.00249900000000025,0.453693206647538,0.0596977522827433
0.00254900000000013,0.458768206647538,0.0753921018620681
